id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1506528,2,2016-01-12 06:33:38,2016-01-12 06:58:17,1,-73.78183746337889,40.644779205322266,-73.602783203125,40.69453811645508,N,1479
id3705709,1,2016-05-08 21:18:57,2016-05-08 21:37:06,2,-73.78330993652342,40.648632049560554,-73.67168426513672,40.65375518798828,N,1089
id0682945,1,2016-06-20 17:47:15,2016-06-20 17:47:51,1,-73.68896484375,41.044830322265625,-73.68896484375,41.044830322265625,N,36
id3651505,2,2016-05-22 19:50:20,2016-05-22 20:56:05,1,-73.99724578857422,40.71662902832031,-73.28710174560547,40.71332550048828,N,3945
id0304202,1,2016-04-03 02:12:43,2016-04-03 02:13:01,1,-74.32942962646483,40.567161560058594,-74.32942962646483,40.56716537475586,N,18
id1388479,1,2016-05-17 19:39:44,2016-05-17 20:27:08,1,-73.9745864868164,40.75494003295898,-73.83446502685547,40.9407958984375,N,2844
id3907979,2,2016-02-18 23:20:54,2016-02-18 23:36:54,1,-73.78366088867188,40.64859390258789,-73.67262268066406,40.661968231201165,N,960
id0701720,2,2016-04-26 09:00:32,2016-04-26 09:18:17,5,-73.77671813964845,40.64527130126953,-73.68177032470702,40.674129486083984,N,1065
id2800393,2,2016-02-29 23:13:50,2016-03-01 00:09:54,1,-73.95034790039062,40.832195281982415,-73.85012054443358,40.93217086791992,N,3364
id0224282,2,2016-05-15 23:58:38,2016-05-16 00:03:14,1,-73.640869140625,40.74070358276367,-73.63973236083984,40.7409782409668,N,276
id0704383,2,2016-05-03 10:50:05,2016-05-03 11:27:54,1,-73.93110656738281,40.80413818359375,-74.07760620117188,40.93202972412109,N,2269
id3901398,2,2016-04-24 12:32:34,2016-04-24 13:34:38,1,-73.81749725341797,40.70549011230469,-74.44480895996092,40.77808380126953,N,3724
id0094344,1,2016-04-24 17:30:25,2016-04-24 18:40:16,1,-73.78182983398438,40.644630432128906,-73.96453857421875,40.92280197143555,N,4191
id1711527,1,2016-06-15 12:02:59,2016-06-15 12:13:33,1,-73.765869140625,40.731983184814446,-73.69318389892578,40.75264358520508,N,634
id3162476,2,2016-01-08 03:39:39,2016-01-08 04:05:15,2,-73.96893310546875,40.75,-73.83107757568358,40.946338653564446,N,1536
id3322390,2,2016-04-24 21:16:50,2016-04-24 21:35:41,1,-73.77680206298828,40.645111083984375,-73.69406127929686,40.708831787109375,N,1131
id0108430,1,2016-03-12 09:00:59,2016-03-12 09:02:01,1,-73.69346618652342,40.755420684814446,-73.69345855712889,40.75543212890625,N,62
id1248355,1,2016-01-25 15:05:52,2016-01-25 15:43:15,1,-73.80632019042967,40.786327362060554,-73.47822570800781,40.809955596923835,N,2243
id3307423,2,2016-05-23 08:09:13,2016-05-23 08:12:48,1,-73.65447235107422,40.666061401367195,-73.65445709228516,40.666061401367195,N,215
id2838207,1,2016-03-30 14:06:05,2016-03-30 14:43:11,2,-73.78150939941406,40.64488220214844,-73.52967834472656,40.67525863647461,N,2226
id1482629,2,2016-05-25 13:02:49,2016-05-25 14:02:15,2,-73.98270416259764,40.76211929321289,-74.36245727539062,40.770694732666016,N,3566
id1013417,1,2016-03-25 00:48:56,2016-03-25 00:50:01,1,-73.80943298339844,40.98799514770508,-73.80943298339844,40.98799514770508,N,65
id1503197,1,2016-05-19 05:56:55,2016-05-19 06:12:08,1,-73.93846130371094,40.804954528808594,-73.8526840209961,40.92708206176758,N,913
id2267778,1,2016-01-11 19:04:17,2016-01-11 19:59:15,2,-73.9867935180664,40.751914978027344,-74.07103729248048,40.923824310302734,N,3298
id1246047,1,2016-02-27 02:48:16,2016-02-27 03:35:52,4,-74.00576782226561,40.740028381347656,-73.58767700195312,40.72393035888672,N,2856
id1279123,2,2016-04-28 16:24:17,2016-04-28 16:57:37,2,-73.78945922851561,40.64356231689453,-73.65049743652342,40.76911163330078,N,2000
id3614702,1,2016-01-16 03:12:47,2016-01-16 03:44:34,1,-73.98464965820312,40.780033111572266,-73.84622955322266,41.00601959228516,N,1907
id3623213,2,2016-05-17 21:31:00,2016-05-17 22:18:01,2,-73.97638702392578,40.75485610961913,-73.8392333984375,40.94174957275391,N,2821
id3233153,2,2016-01-26 14:43:19,2016-01-26 15:22:10,1,-73.87544250488281,40.77362060546875,-73.58450317382812,41.04035949707031,N,2331
id3521169,1,2016-03-18 12:17:23,2016-03-18 12:40:17,1,-73.95359802246092,40.779590606689446,-73.86634063720702,40.919700622558594,N,1374
id3251703,2,2016-02-10 22:08:32,2016-02-10 22:45:14,1,-73.98592376708984,40.757450103759766,-74.39611053466798,40.70762634277344,N,2202
id3154911,1,2016-06-06 09:13:24,2016-06-06 09:14:42,1,-73.70989227294923,41.076751708984375,-73.70995330810547,41.07673645019531,Y,78
id2357982,2,2016-04-08 17:08:45,2016-04-08 18:17:28,1,-73.86969757080078,40.773040771484375,-73.82167053222656,40.94564056396485,N,4123
id2722654,1,2016-06-22 05:53:10,2016-06-22 07:09:22,1,-73.78121948242188,40.64495849609375,-73.97076416015625,40.94467544555664,Y,4572
id0648928,1,2016-01-17 13:13:57,2016-01-17 13:14:39,1,-73.63578033447266,40.67550659179688,-73.63578033447266,40.67551040649414,Y,42
id1954164,1,2016-01-14 18:48:41,2016-01-14 19:19:00,1,-73.99195861816406,40.75746154785156,-74.066162109375,40.92723846435546,N,1819
id2753153,2,2016-05-06 11:16:23,2016-05-06 12:17:29,2,-73.90464782714845,40.74546813964844,-73.6143035888672,40.808979034423835,N,3666
id0948425,1,2016-06-02 22:46:31,2016-06-02 23:26:23,1,-73.86370086669923,40.769813537597656,-73.52964782714845,40.67395782470703,N,2392
id1043375,1,2016-06-14 17:39:19,2016-06-14 17:39:47,1,-74.09532928466798,40.98067855834961,-74.09532928466798,40.98067855834961,N,28
id2008338,2,2016-04-21 20:00:09,2016-04-21 20:35:01,1,-73.97032165527342,40.76512145996094,-74.14498901367188,40.92190170288086,N,2092
id0751914,2,2016-02-20 02:45:49,2016-02-20 03:20:16,1,-73.94515991210938,40.7835693359375,-73.63008117675781,41.02193069458008,N,2067
id1373388,2,2016-05-06 07:21:01,2016-05-06 08:36:15,1,-73.99292755126953,40.75307846069336,-73.6265869140625,40.80686569213867,N,4514
id0073728,1,2016-01-27 23:33:08,2016-01-28 00:14:48,2,-73.78333282470702,40.64867782592773,-73.76055145263672,41.02982711791992,N,2500
id3119953,1,2016-06-17 18:00:31,2016-06-17 19:05:26,2,-73.7882080078125,40.64143371582031,-73.50353240966798,40.80992889404297,N,3895
id0033185,1,2016-06-03 00:08:23,2016-06-03 00:09:04,2,-73.62344360351561,41.01851272583008,-73.62344360351561,41.01851272583008,N,41
id2709297,2,2016-02-18 07:46:11,2016-02-18 08:12:07,1,-73.78205108642578,40.644634246826165,-73.64047241210938,40.72447204589844,N,1556
id0363443,1,2016-05-18 07:46:22,2016-05-18 08:50:04,1,-73.77677154541014,40.645374298095696,-73.82010650634764,40.9229736328125,N,3822
id3373882,2,2016-02-27 04:36:49,2016-02-27 04:37:17,1,-73.24806213378906,41.221168518066406,-73.24806976318358,41.22119140625,N,28
id1738519,1,2016-02-16 22:46:58,2016-02-16 23:32:02,1,-73.87314605712889,40.77405548095703,-73.68898010253906,41.044830322265625,N,2704
id0874642,2,2016-06-10 01:45:44,2016-06-10 02:14:52,1,-73.97586822509764,40.74649810791016,-73.69999694824217,40.795989990234375,N,1748
id1125911,2,2016-02-14 09:01:52,2016-02-14 09:07:09,2,-72.07433319091797,35.310306549072266,-72.02240753173828,35.173545837402344,N,317
id2568869,1,2016-04-27 21:23:27,2016-04-27 21:53:06,1,-73.99420166015625,40.7567138671875,-73.83905029296875,40.94616317749024,N,1779
id1034083,1,2016-03-30 15:39:00,2016-03-30 16:48:35,3,-73.78797912597656,40.64159393310546,-73.57331085205078,40.81656646728516,N,4175
id1535710,2,2016-03-13 19:05:06,2016-03-13 19:31:37,2,-73.86296081542967,40.76882553100586,-73.80828857421875,40.91983795166016,N,1591
id3145709,2,2016-06-15 14:44:24,2016-06-15 15:43:35,1,-73.99707794189453,40.75123977661133,-73.86280059814453,41.060901641845696,N,3551
id1213261,2,2016-03-27 21:44:59,2016-03-27 22:15:35,1,-73.87095642089844,40.7737693786621,-73.58837127685547,40.723678588867195,N,1836
id1043457,2,2016-03-21 10:36:29,2016-03-21 11:12:02,1,-73.87664794921875,40.771968841552734,-73.9503173828125,40.95624542236328,N,2133
id0267429,1,2016-02-22 20:25:33,2016-02-22 20:41:34,2,-65.848388671875,34.35969543457031,-65.848388671875,34.35969543457031,N,961
id2836785,1,2016-04-03 21:53:05,2016-04-03 22:19:13,1,-73.90969848632812,40.76143646240234,-73.86479187011719,40.919921875,N,1568
id0874324,2,2016-02-19 20:12:03,2016-02-19 20:42:03,3,-73.86947631835938,40.7733268737793,-74.07162475585938,40.94315719604492,N,1800
id1381400,1,2016-06-10 21:03:17,2016-06-10 21:42:48,2,-74.00359344482422,40.748699188232415,-73.86578369140625,40.92029571533203,N,2371
id2714321,1,2016-05-10 18:01:02,2016-05-10 18:01:59,2,-73.72480010986328,41.107208251953125,-73.72480010986328,41.107208251953125,N,57
id3835711,2,2016-05-18 00:10:04,2016-05-18 00:45:45,1,-73.98143005371094,40.74121856689453,-73.84293365478516,40.92683792114258,N,2141
id3614129,2,2016-06-01 21:57:39,2016-06-01 22:38:51,1,-73.96613311767578,40.7588005065918,-73.64214324951173,40.73963928222656,N,2472
id1151265,1,2016-01-05 06:27:07,2016-01-05 06:27:41,2,-73.77071380615233,41.02398300170898,-73.77069091796875,41.02394485473633,N,34
id0980269,1,2016-03-17 22:40:17,2016-03-17 23:31:39,2,-73.98723602294923,40.75081634521485,-73.69830322265625,40.66427612304688,N,3082
id3146038,2,2016-06-05 16:57:32,2016-06-05 18:56:26,1,-73.87306213378906,40.774028778076165,-74.41578674316406,40.406036376953125,N,7134
id2148367,1,2016-05-26 18:28:53,2016-05-26 18:33:04,1,-74.32392120361328,40.74138259887695,-74.325927734375,40.74517440795898,N,251
id1740531,1,2016-05-28 15:46:01,2016-05-28 17:16:08,4,-73.78226470947266,40.64459991455078,-73.84117889404298,40.96004867553711,N,5407
id0258210,2,2016-05-24 17:40:00,2016-05-24 18:12:13,3,-73.78186798095702,40.644813537597656,-73.67068481445312,40.71026611328125,N,1933
id0171939,2,2016-06-29 09:09:26,2016-06-29 09:09:45,1,-73.55497741699219,40.64387130737305,-73.55499267578125,40.64387130737305,N,19
id0424145,2,2016-03-09 23:48:43,2016-03-10 00:26:44,2,-73.98481750488281,40.75164031982422,-73.66847229003906,40.726409912109375,N,2281
id3434741,1,2016-01-01 00:58:00,2016-01-01 00:58:41,1,-74.31640625,40.52936553955078,-74.31640625,40.52936553955078,N,41
id3498542,2,2016-05-24 22:16:13,2016-05-24 22:49:47,1,-74.00814056396483,40.745281219482415,-74.1090087890625,40.99805068969727,N,2014
id3793814,2,2016-01-31 01:46:44,2016-01-31 03:04:50,1,-73.97852325439453,40.75519943237305,-73.82962799072266,40.96133041381836,N,4686
id0410437,1,2016-03-10 17:50:38,2016-03-10 18:48:23,4,-73.78195190429686,40.644718170166016,-73.84262084960938,40.94621658325195,N,3465
id1069172,1,2016-05-28 04:50:02,2016-05-28 04:51:02,1,-73.8767318725586,40.997520446777344,-73.87668609619139,40.997455596923835,N,60
id0363344,1,2016-05-31 21:23:37,2016-05-31 21:43:28,1,-73.77677917480467,40.645122528076165,-73.66770172119139,40.65019226074219,N,1191
id1930917,2,2016-02-29 11:23:10,2016-02-29 12:19:48,1,-73.78034973144531,40.6460189819336,-73.53768920898438,41.0600814819336,N,3398
id2969885,1,2016-05-02 09:32:37,2016-05-02 10:09:47,1,-73.78591918945312,40.65209579467773,-73.46683502197266,40.85794448852539,Y,2230
id3301642,2,2016-05-19 12:53:00,2016-05-19 12:54:00,1,-77.03943634033203,38.89884948730469,-77.03943634033203,38.89884948730469,N,60
id1086478,1,2016-05-14 19:12:12,2016-05-14 20:44:18,2,-73.7767333984375,40.645416259765625,-74.18934631347656,40.32324981689453,N,5526
id1974018,1,2016-01-22 16:52:09,2016-01-22 16:58:18,2,-61.33552932739258,37.851051330566406,-61.33552932739258,37.851051330566406,N,369
id0087005,1,2016-05-26 21:17:29,2016-05-26 21:47:46,1,-73.77670288085938,40.64528274536133,-73.60208892822266,40.64209747314453,N,1817
id3855787,2,2016-02-21 18:48:48,2016-02-21 18:49:48,1,-73.47731018066406,40.77402114868164,-73.4786605834961,40.773231506347656,N,60
id1238100,2,2016-05-09 17:44:44,2016-05-09 18:41:40,1,-73.86447143554686,40.77048873901367,-74.07929992675781,41.04320907592773,N,3416
id3554786,1,2016-03-15 22:03:43,2016-03-15 22:54:08,1,-73.87516021728516,40.77391815185546,-73.73363494873048,41.18718719482422,N,3025
id2158530,2,2016-04-20 18:55:06,2016-04-20 19:14:56,2,-73.77922821044923,40.646728515625,-73.69239044189453,40.76812744140625,N,1190
id1349848,2,2016-03-14 09:41:23,2016-03-14 10:00:39,2,-73.79013824462889,40.647308349609375,-73.63533020019531,40.68960189819336,N,1156
id0286292,1,2016-06-18 14:11:10,2016-06-18 15:14:56,3,-73.78977203369139,40.64418411254882,-73.862060546875,40.98617935180664,N,3826
id2082991,1,2016-05-17 22:02:52,2016-05-17 23:21:28,1,-73.99018096923827,40.76131057739258,-73.58444213867188,41.024219512939446,N,4716
id1588537,2,2016-01-21 21:43:04,2016-01-21 22:04:02,1,-73.78932189941406,40.642681121826165,-73.68106079101561,40.76713180541992,N,1258
id3595342,2,2016-04-23 04:01:47,2016-04-23 04:42:37,4,-73.97238922119139,40.74897003173828,-73.55902099609375,40.76805877685546,N,2450
id0809384,1,2016-06-25 23:45:07,2016-06-26 00:17:30,1,-73.86238098144531,40.764915466308594,-73.58726501464844,40.76040649414063,N,1943
id3359326,2,2016-02-25 18:26:59,2016-02-25 19:41:21,1,-73.80573272705078,40.651588439941406,-73.29052734375,41.13914108276367,N,4462
id1603201,2,2016-04-17 19:10:08,2016-04-17 19:37:18,1,-73.86465454101561,40.77006149291992,-73.6521759033203,40.80177688598633,N,1630
id3953842,1,2016-01-02 04:19:24,2016-01-02 04:46:05,1,-73.78177642822266,40.64466857910156,-73.68280792236328,40.7938346862793,N,1601
id1985169,2,2016-06-14 02:33:01,2016-06-14 02:57:50,1,-73.7865982055664,40.65296173095703,-73.64119720458984,40.74178695678711,N,1489
id2044016,2,2016-06-27 15:12:14,2016-06-27 15:47:43,1,-73.78185272216798,40.644981384277344,-73.5828628540039,40.65997314453125,N,2129
id1720250,2,2016-04-28 07:40:00,2016-04-28 08:54:28,1,-73.86396026611328,40.76985549926758,-72.72073364257811,40.91910552978516,N,4468
id3249389,2,2016-06-27 23:27:24,2016-06-28 00:04:36,1,-73.87306213378906,40.773956298828125,-73.71794128417967,41.01695251464844,N,2232
id0988237,2,2016-04-23 19:46:08,2016-04-23 19:46:33,7,-73.63114929199219,40.768550872802734,-73.63114929199219,40.768550872802734,N,25
id0642938,2,2016-03-31 01:23:00,2016-03-31 01:51:55,5,-73.78958129882812,40.646934509277344,-73.44676208496092,40.78502655029297,N,1735
id3750255,2,2016-06-15 20:23:19,2016-06-15 20:53:20,1,-73.99038696289062,40.756160736083984,-73.84010314941406,40.92136001586913,N,1801
id2204946,1,2016-04-27 22:45:01,2016-04-27 23:20:06,4,-73.86341857910156,40.769901275634766,-73.61883544921875,40.78814315795898,N,2105
id2104465,2,2016-02-25 20:26:18,2016-02-25 20:26:23,1,-73.66493225097656,40.77119827270508,-73.6649169921875,40.77119827270508,N,5
id3197559,1,2016-06-09 07:52:50,2016-06-09 09:02:56,1,-73.77677917480467,40.64543151855469,-73.41919708251953,40.77838516235352,N,4206
id1489658,1,2016-02-16 22:36:54,2016-02-16 23:20:22,1,-73.86396026611328,40.7700424194336,-73.72486114501953,41.10725021362305,N,2608
id1499620,2,2016-05-02 22:41:54,2016-05-02 22:43:34,1,-73.42649841308595,41.139198303222656,-73.42649841308595,41.139198303222656,N,100
id3961868,2,2016-06-15 22:05:43,2016-06-15 22:44:01,1,-73.9862289428711,40.76737976074219,-74.27455139160156,40.59320068359375,N,2298
id0724289,2,2016-02-22 16:30:14,2016-02-22 17:25:49,1,-73.87700653076173,40.77273941040039,-73.9215087890625,41.01879119873047,N,3335
id0132907,2,2016-01-26 02:37:42,2016-01-26 02:40:20,1,-73.90338897705078,41.68751907348633,-73.90338897705078,41.68751907348633,N,158
id0825992,2,2016-01-22 13:56:01,2016-01-22 14:35:31,1,-73.8761978149414,40.773113250732415,-73.60319519042967,40.718868255615234,N,2370
id2565275,1,2016-01-10 16:40:49,2016-01-10 16:58:03,1,-73.78359985351561,40.64855194091797,-73.69987487792967,40.71582794189453,N,1034
id3345399,1,2016-02-01 20:38:29,2016-02-01 21:12:58,1,-73.80272674560547,41.10734558105469,-73.99850463867188,40.764556884765625,N,2069
id2447691,2,2016-04-14 11:36:11,2016-04-14 12:06:05,6,-73.7823715209961,40.64459609985352,-73.52935791015625,40.791595458984375,N,1794
id0975069,1,2016-06-29 13:39:17,2016-06-29 15:08:12,1,-73.86576080322266,40.77080535888672,-74.57168579101561,40.648113250732415,N,5335
id2764451,1,2016-01-22 08:20:34,2016-01-22 08:41:17,1,-73.60540008544923,40.7588119506836,-73.60540008544923,40.7588119506836,N,1243
id1644983,2,2016-05-22 13:17:43,2016-05-22 13:35:38,1,-73.78080749511719,40.645118713378906,-73.68579864501953,40.655288696289055,N,1075
id0196083,1,2016-06-12 20:00:05,2016-06-12 20:00:38,2,-73.62369537353516,41.01890563964844,-73.6234359741211,41.0183982849121,N,33
id1948053,2,2016-03-23 10:30:14,2016-03-23 10:38:10,1,-73.90572357177734,41.69679641723633,-73.90485382080078,41.69335174560546,N,476
id2767862,2,2016-05-17 20:29:57,2016-05-17 22:27:41,2,-73.97689056396483,40.75188827514648,-73.62864685058594,41.42140579223633,N,7064
id1694580,2,2016-04-26 12:02:10,2016-04-26 12:40:11,1,-73.86590576171875,40.770973205566406,-73.68872833251953,41.04486083984375,N,2281
id1614576,1,2016-06-21 09:55:28,2016-06-21 09:56:17,1,-74.41259765625,40.86129760742188,-74.41259002685547,40.86131286621094,N,49
id1604516,1,2016-03-01 21:55:12,2016-03-01 22:21:27,1,-73.96769714355469,40.75985336303711,-73.86751556396483,40.92164611816406,N,1575
id0139416,2,2016-05-08 23:13:27,2016-05-08 23:39:17,1,-73.77793884277344,40.646766662597656,-73.67119598388672,40.75203323364258,N,1550
id1517763,2,2016-05-17 21:19:30,2016-05-17 22:37:13,1,-73.94635772705078,40.77689743041992,-73.62950897216798,41.037155151367195,N,4663
id0059182,2,2016-01-02 17:32:07,2016-01-02 18:20:38,2,-73.86295318603516,40.76879119873047,-73.46996307373048,40.884441375732415,N,2911
id1927705,1,2016-05-15 17:12:29,2016-05-15 17:39:49,2,-73.77682495117188,40.64541244506836,-73.6672134399414,40.80486679077149,N,1640
id3600964,1,2016-02-24 22:20:41,2016-02-24 22:20:59,1,-74.10338592529298,40.9822998046875,-74.10337829589844,40.9822998046875,N,18
id3009495,1,2016-03-25 23:04:09,2016-03-25 23:30:08,1,-73.872802734375,40.77410125732422,-73.8357925415039,40.940128326416016,N,1559
id1955874,1,2016-06-06 15:26:38,2016-06-06 15:28:12,1,-73.72432708740233,41.095260620117195,-73.72455596923827,41.095748901367195,N,94
id1311466,2,2016-05-17 19:32:57,2016-05-17 20:41:57,3,-73.99172973632812,40.75802612304688,-73.77392578125,41.03380584716797,N,4140
id2991894,1,2016-05-23 12:24:46,2016-05-23 13:06:00,1,-73.87284851074217,40.774017333984375,-73.49524688720702,40.76200485229492,N,2474
id0747655,1,2016-06-22 23:08:10,2016-06-22 23:54:15,1,-73.96685791015625,40.75666809082031,-73.699951171875,40.79555892944336,N,2765
id1947318,1,2016-05-19 20:08:51,2016-05-19 20:10:00,1,-73.79573822021484,41.01324462890625,-73.7957305908203,41.01324081420898,N,69
id1228394,2,2016-05-26 20:21:54,2016-05-26 20:53:52,1,-73.87300109863281,40.774089813232415,-73.80728149414062,40.92160034179688,N,1918
id2341429,2,2016-01-11 23:57:42,2016-01-11 23:58:07,1,-73.33091735839844,40.700241088867195,-73.33281707763672,40.699661254882805,N,25
id2843515,1,2016-03-10 15:56:45,2016-03-10 17:07:15,3,-73.87321472167967,40.7740592956543,-73.64046478271484,40.72442626953125,N,4230
id1536126,2,2016-04-17 01:42:02,2016-04-17 02:16:04,2,-73.9900665283203,40.76156997680664,-74.02938079833984,41.001850128173835,N,2042
id3744485,2,2016-06-22 17:33:22,2016-06-22 18:02:51,2,-74.00550079345702,40.681884765625,-74.30148315429686,40.67794799804688,N,1769
id0997180,1,2016-02-02 00:29:10,2016-02-02 01:03:59,1,-73.96038055419923,40.75828552246094,-73.7266082763672,40.9837646484375,N,2089
id0170017,2,2016-01-10 22:22:48,2016-01-10 22:22:53,1,-73.57685089111328,40.72275161743164,-73.57685089111328,40.72275161743164,N,5
id2195898,1,2016-03-14 08:44:02,2016-03-14 09:56:33,2,-73.87094116210938,40.77381896972656,-73.6096954345703,40.74136734008789,N,4351
id2919899,2,2016-02-22 17:07:43,2016-02-22 17:57:24,1,-73.87522888183594,40.77378845214844,-73.71697998046875,41.03131866455078,N,2981
id2648911,1,2016-05-16 17:40:39,2016-05-16 18:23:17,1,-73.78182983398438,40.64468002319336,-73.67559814453125,40.70739364624024,N,2558
id2093835,2,2016-05-15 16:16:51,2016-05-15 17:28:49,1,-73.77716827392578,40.64659118652344,-73.48739624023438,40.73899841308594,N,4318
id0403008,2,2016-01-04 18:34:31,2016-01-04 19:41:17,4,-73.80048370361328,40.666400909423835,-74.41136932373048,40.527168273925774,N,4006
id1224458,1,2016-04-07 23:19:52,2016-04-07 23:20:13,1,-73.89759826660156,41.31787872314453,-73.89759826660156,41.31787872314453,N,21
id2253149,2,2016-03-28 15:53:39,2016-03-28 16:39:26,4,-73.77677917480467,40.645389556884766,-73.76632690429686,40.94831085205078,N,2747
id0834607,2,2016-03-01 03:16:00,2016-03-01 03:16:09,1,-73.5263671875,40.76681137084961,-73.5263671875,40.76681137084961,N,9
id3298126,1,2016-03-17 11:54:40,2016-03-17 11:55:15,2,-73.40161895751953,40.7113151550293,-73.40161895751953,40.71131896972656,N,35
id1548951,1,2016-06-18 00:05:21,2016-06-18 00:06:15,1,-74.29039001464844,40.71099090576172,-74.29110717773438,40.71142578125,N,54
id1068030,1,2016-04-09 12:08:57,2016-04-09 12:09:16,1,-73.81349945068358,40.95671844482422,-73.81349945068358,40.95671844482422,N,19
id2052646,2,2016-04-21 00:58:26,2016-04-21 01:50:04,1,-74.00466918945312,40.73096084594727,-73.65225982666014,40.755706787109375,N,3098
id3303448,2,2016-05-17 20:36:10,2016-05-17 21:37:10,4,-73.97523498535155,40.752418518066406,-73.68411254882812,40.98225784301758,N,3660
id0081398,1,2016-05-13 22:08:06,2016-05-13 22:54:10,1,-74.00933837890625,40.7144660949707,-73.7538070678711,40.949722290039055,N,2764
id0660374,1,2016-02-03 19:10:08,2016-02-03 19:10:42,1,-73.55039978027344,41.043556213378906,-73.55039978027344,41.043556213378906,N,34
id2821857,2,2016-04-11 17:07:40,2016-04-11 17:55:49,3,-73.87297058105469,40.77423095703125,-73.68231201171875,40.81224060058594,N,2889
id3965100,2,2016-01-08 03:08:42,2016-01-08 04:03:14,2,-73.98470306396483,40.74715042114258,-73.95211029052734,41.002628326416016,N,3272
id1073867,2,2016-03-02 22:02:49,2016-03-02 22:36:38,1,-73.89555358886719,40.725391387939446,-73.64460754394531,40.58412170410156,N,2029
id2019094,2,2016-04-24 04:23:48,2016-04-24 04:54:14,1,-73.98625183105469,40.761615753173835,-74.25960540771484,40.73287963867188,N,1826
id0696238,1,2016-06-24 22:57:08,2016-06-24 22:57:12,1,-73.42768096923827,40.78719329833984,-73.42768859863281,40.78719329833984,N,4
id3776397,2,2016-05-02 15:13:40,2016-05-02 15:14:34,2,-73.54817962646483,41.06903839111328,-73.54808044433594,41.068939208984375,N,54
id1932113,1,2016-04-07 21:08:17,2016-04-07 21:08:42,1,-73.8092269897461,40.9951400756836,-73.8092269897461,40.99513626098633,N,25
id0782861,1,2016-03-20 04:49:24,2016-03-20 04:49:43,2,-73.76974487304686,41.03483963012695,-73.76974487304686,41.03483963012695,N,19
id2557907,1,2016-05-22 02:32:57,2016-05-22 03:40:01,1,-73.98328399658203,40.76666259765625,-73.76043701171875,41.075489044189446,Y,4024
id2443984,1,2016-03-31 22:56:13,2016-03-31 23:18:06,1,-73.79024505615233,40.647239685058594,-73.64897918701173,40.634010314941406,N,1313
id1740968,1,2016-03-06 09:12:48,2016-03-06 09:13:40,1,-73.67621612548828,40.79930114746094,-73.67621612548828,40.799293518066406,N,52
id1555344,2,2016-06-16 23:34:43,2016-06-16 23:57:55,1,-73.78765106201173,40.641788482666016,-73.6324920654297,40.70529174804688,N,1392
id1516860,2,2016-04-23 21:32:02,2016-04-23 22:25:59,2,-73.97091674804686,40.75820159912109,-73.561767578125,41.06317138671875,N,3237
id0587170,2,2016-04-21 21:56:48,2016-04-21 23:02:10,1,-73.78029632568358,40.6457633972168,-74.36643981933594,40.74267959594727,N,3922
id3280967,2,2016-03-24 23:40:49,2016-03-24 23:41:01,1,-74.44586181640625,40.49676132202149,-74.44586181640625,40.49674987792969,N,12
id3298821,2,2016-01-01 01:22:33,2016-01-01 02:29:26,2,-73.98741149902342,40.720211029052734,-73.81261444091797,40.981006622314446,N,4013
id1779238,2,2016-05-05 15:48:54,2016-05-05 16:26:10,1,-73.7767333984375,40.64558029174805,-73.6581802368164,40.7140007019043,N,2236
id1803286,1,2016-04-27 00:22:33,2016-04-27 00:22:44,1,-73.52922058105469,40.76517868041992,-73.52922058105469,40.765182495117195,N,11
id2081261,2,2016-05-15 18:13:59,2016-05-15 18:33:19,1,-73.7820816040039,40.64532852172852,-73.6885986328125,40.66247177124024,N,1160
id0040475,2,2016-02-17 11:21:06,2016-02-17 11:52:34,6,-73.69055938720702,40.756450653076165,-73.92510223388672,40.762401580810554,N,1888
id0616005,2,2016-05-13 09:43:03,2016-05-13 09:43:11,1,-74.44294738769531,40.83755874633789,-74.44296264648438,40.8375358581543,N,8
id1438916,2,2016-04-19 21:50:15,2016-04-19 22:29:41,5,-73.7896957397461,40.64372634887695,-73.75236511230467,40.92627716064453,N,2366
id2400204,2,2016-04-22 14:26:06,2016-04-22 14:27:20,2,-73.23799896240233,40.82561874389648,-73.22501373291014,40.82419967651367,N,74
id1858895,2,2016-06-04 13:54:29,2016-06-05 13:40:30,5,-73.99872589111328,40.73991394042969,-74.0755386352539,41.28179550170898,N,85561
id2623812,1,2016-05-25 21:29:51,2016-05-25 22:04:34,1,-73.97551727294923,40.75222396850586,-73.83568572998048,40.92398452758789,N,2083
id1332882,2,2016-04-12 12:15:42,2016-04-12 12:55:21,2,-74.00443267822266,40.75736618041992,-73.85972595214845,41.078739166259766,N,2379
id2891162,1,2016-03-26 11:26:01,2016-03-26 12:40:18,1,-73.98988342285155,40.75748443603516,-73.57404327392578,40.65817260742188,N,4457
id0075737,1,2016-05-01 15:19:11,2016-05-01 16:05:59,4,-73.98934936523438,40.75160217285156,-74.38269805908203,40.81124496459961,N,2808
id3465669,1,2016-01-15 22:41:46,2016-01-15 23:23:23,1,-73.8746566772461,40.77409744262695,-74.08634948730467,41.04312133789063,N,2497
id0354220,1,2016-04-26 14:43:46,2016-04-26 15:33:33,1,-73.78176116943358,40.64477157592773,-73.4632797241211,40.72905731201172,N,2987
id0787656,1,2016-06-06 04:49:58,2016-06-06 05:05:15,1,-73.77701568603516,40.64631271362305,-73.69140625,40.71048355102539,N,917
